date,open,high,low,close,volume
2004-03-05,1154.87,1163.23,1148.77,1156.86,1398200000
2004-03-08,1156.86,1159.94,1146.97,1147.2,1254400000
2004-03-09,1147.2,1147.32,1136.84,1140.58,1499400000
2004-03-10,1140.58,1141.45,1122.53,1123.89,1648400000
2004-03-11,1123.89,1125.96,1105.87,1106.78,1889900000
2004-03-12,1106.78,1120.63,1106.78,1120.57,1388500000
2004-03-15,1120.57,1120.57,1103.36,1104.49,1600600000
2004-03-16,1104.49,1113.76,1102.61,1110.7,1500700000
2004-03-17,1110.7,1125.76,1110.7,1123.75,1490100000
2004-03-18,1123.75,1125.5,1113.25,1122.32,1369200000
2004-03-19,1122.32,1122.72,1109.69,1109.78,1457400000
2004-03-22,1109.78,1109.78,1089.54,1095.4,1452300000
2004-03-23,1095.4,1101.52,1091.57,1093.95,1458200000
2004-03-24,1093.95,1098.32,1087.16,1091.33,1527800000
2004-03-25,1091.33,1110.38,1091.33,1109.19,1471700000
2004-03-26,1109.19,1115.27,1106.13,1108.06,1319100000
2004-03-29,1108.06,1124.37,1108.06,1122.47,1405500000
2004-03-30,1122.47,1127.6,1119.66,1127,1332400000
2004-03-31,1127,1130.83,1121.46,1126.21,1560700000
2004-04-01,1126.21,1135.67,1126.2,1132.17,1560700000
2004-04-02,1132.17,1144.81,1132.17,1141.81,1629200000
2004-04-05,1141.81,1150.57,1141.64,1150.57,1413700000
2004-04-06,1150.57,1150.57,1143.3,1148.16,1397700000
2004-04-07,1148.16,1148.16,1138.41,1140.53,1458800000
2004-04-08,1140.53,1148.97,1134.52,1139.32,1199800000
2004-04-12,1139.32,1147.29,1139.32,1145.2,1102400000
2004-04-13,1145.2,1147.78,1127.7,1129.44,1423200000
2004-04-14,1129.44,1132.52,1122.15,1128.17,1547700000
2004-04-15,1128.17,1134.08,1120.75,1128.84,1568700000
2004-04-16,1128.84,1136.8,1126.9,1134.61,1487800000
2004-04-19,1134.56,1136.18,1129.84,1135.82,1194900000
2004-04-20,1135.82,1139.26,1118.09,1118.15,1508500000
2004-04-21,1118.15,1125.72,1116.03,1124.09,1738100000
2004-04-22,1124.09,1142.77,1121.95,1139.93,1826700000
2004-04-23,1139.93,1141.92,1134.81,1140.6,1396100000
2004-04-26,1140.6,1145.08,1132.91,1135.53,1290600000
2004-04-27,1135.53,1146.56,1135.53,1138.11,1518000000
2004-04-28,1138.11,1138.11,1121.7,1122.41,1855600000
2004-04-29,1122.41,1128.8,1108.04,1113.89,1859000000
2004-04-30,1113.89,1119.26,1107.23,1107.3,1634700000
2004-05-03,1107.3,1118.72,1107.3,1117.49,1571600000
2004-05-04,1117.49,1127.74,1112.89,1119.55,1662100000
2004-05-05,1119.55,1125.07,1117.9,1121.53,1469000000
2004-05-06,1121.53,1121.53,1106.3,1113.99,1509300000
2004-05-07,1113.99,1117.3,1098.63,1098.7,1653600000
2004-05-10,1098.7,1098.7,1079.63,1087.12,1918400000
2004-05-11,1087.12,1095.69,1087.12,1095.45,1533800000
2004-05-12,1095.45,1097.55,1076.32,1097.28,1697600000
2004-05-13,1097.28,1102.77,1091.76,1096.44,1411100000
2004-05-14,1096.44,1102.1,1088.24,1095.7,1335900000
2004-05-17,1095.7,1095.7,1079.36,1084.1,1430100000
2004-05-18,1084.1,1094.1,1084.1,1091.49,1353000000
2004-05-19,1091.49,1105.93,1088.49,1088.68,1548600000
2004-05-20,1088.68,1092.62,1085.43,1089.19,1211000000
2004-05-21,1089.19,1099.64,1089.19,1093.56,1258600000
2004-05-24,1093.56,1101.28,1091.77,1095.41,1227500000
2004-05-25,1095.41,1113.8,1090.74,1113.05,1545700000
2004-05-26,1113.05,1116.71,1109.91,1114.94,1369400000
2004-05-27,1114.94,1123.95,1114.86,1121.28,1447500000
2004-05-28,1121.28,1122.69,1118.1,1120.68,1172600000
2004-06-01,1120.68,1122.7,1113.32,1121.2,1238000000
2004-06-02,1121.2,1128.1,1118.64,1124.99,1251700000
2004-06-03,1124.99,1125.31,1116.57,1116.64,1232400000
2004-06-04,1116.64,1129.17,1116.64,1122.5,1115300000
2004-06-07,1122.5,1140.54,1122.5,1140.42,1211800000
2004-06-08,1140.42,1142.18,1135.45,1142.18,1190300000
2004-06-09,1142.18,1142.18,1131.17,1131.33,1276800000
2004-06-10,1131.33,1136.47,1131.33,1136.47,1160600000
2004-06-14,1136.47,1136.47,1122.16,1125.29,1179400000
2004-06-15,1125.29,1137.36,1125.29,1132.01,1345900000
2004-06-16,1132.01,1135.28,1130.55,1133.56,1168400000
2004-06-17,1133.56,1133.56,1126.89,1132.05,1296700000
2004-06-18,1132.05,1138.96,1129.83,1135.02,1500600000
2004-06-21,1135.02,1138.05,1129.64,1130.3,1123900000
2004-06-22,1130.3,1135.05,1124.37,1134.41,1382300000
2004-06-23,1134.41,1145.15,1131.73,1144.06,1444200000
2004-06-24,1144.06,1146.34,1139.94,1140.65,1394900000
2004-06-25,1140.65,1145.97,1134.24,1134.43,1812900000
2004-06-28,1134.43,1142.6,1131.72,1133.35,1354600000
2004-06-29,1133.35,1138.26,1131.81,1136.2,1375000000
2004-06-30,1136.2,1144.2,1133.62,1140.84,1473800000
2004-07-01,1140.84,1140.84,1123.06,1128.94,1495700000
2004-07-02,1128.94,1129.15,1123.26,1125.38,1085000000
2004-07-06,1125.38,1125.38,1113.21,1116.21,1283300000
2004-07-07,1116.21,1122.37,1114.92,1118.33,1328600000
2004-07-08,1118.33,1119.12,1108.72,1109.11,1401100000
2004-07-09,1109.11,1115.57,1109.11,1112.81,1186300000
2004-07-12,1112.81,1116.11,1106.71,1114.35,1114600000
2004-07-13,1114.35,1116.3,1112.99,1115.14,1199700000
2004-07-14,1115.14,1119.6,1107.83,1111.47,1462000000
2004-07-15,1111.47,1114.63,1106.67,1106.69,1408700000
2004-07-16,1106.69,1112.17,1101.07,1101.39,1450300000
2004-07-19,1101.39,1105.52,1096.55,1100.9,1319900000
2004-07-20,1100.9,1108.88,1099.1,1108.67,1445800000
2004-07-21,1108.67,1116.27,1093.88,1093.88,1679500000
2004-07-22,1093.88,1099.66,1084.16,1096.84,1680800000
2004-07-23,1096.84,1096.84,1083.56,1086.2,1337500000
2004-07-26,1086.2,1089.82,1078.78,1084.07,1413400000
2004-07-27,1084.07,1096.65,1084.07,1094.83,1610800000
2004-07-28,1094.83,1098.84,1082.17,1095.42,1554300000
2004-07-29,1095.42,1103.51,1095.42,1100.43,1530100000
2004-07-30,1100.43,1103.73,1096.96,1101.72,1298200000
2004-08-02,1101.72,1108.6,1097.34,1106.62,1276000000
2004-08-03,1106.62,1106.62,1099.26,1099.69,1338300000
2004-08-04,1099.69,1102.45,1092.4,1098.63,1369200000
2004-08-05,1098.63,1098.79,1079.98,1080.7,1397400000
2004-08-06,1080.7,1080.7,1062.23,1063.97,1521000000
2004-08-09,1063.97,1069.46,1063.97,1065.22,1086000000
2004-08-10,1065.22,1079.04,1065.22,1079.04,1245600000
2004-08-11,1079.04,1079.04,1065.92,1075.79,1410400000
2004-08-12,1075.79,1075.79,1062.82,1063.23,1405100000
2004-08-13,1063.23,1067.58,1060.72,1064.8,1175100000
2004-08-16,1064.8,1080.66,1064.8,1079.34,1206200000
2004-08-17,1079.34,1086.78,1079.34,1081.71,1267800000
2004-08-18,1081.71,1095.17,1078.93,1095.17,1282500000
2004-08-19,1095.17,1095.17,1086.28,1091.23,1249400000
2004-08-20,1091.23,1100.26,1089.57,1098.35,1199900000
2004-08-23,1098.35,1101.4,1094.73,1095.68,1021900000
2004-08-24,1095.68,1100.94,1092.82,1096.19,1092500000
2004-08-25,1096.19,1106.29,1093.24,1104.96,1192200000
2004-08-26,1104.96,1106.78,1102.46,1105.09,1023600000
2004-08-27,1105.09,1109.68,1104.62,1107.77,845400000
2004-08-30,1107.77,1107.77,1099.15,1099.15,843100000
2004-08-31,1099.15,1104.24,1094.72,1104.24,1138200000
2004-09-01,1104.24,1109.24,1099.18,1105.91,1142100000
2004-09-02,1105.91,1119.11,1105.6,1118.31,1118400000
2004-09-03,1118.31,1120.8,1113.57,1113.63,924170000
2004-09-07,1113.63,1124.08,1113.63,1121.3,1214400000
2004-09-08,1121.3,1123.05,1116.27,1116.27,1246300000
2004-09-09,1116.27,1121.3,1113.62,1118.38,1371300000
2004-09-10,1118.38,1125.26,1114.39,1123.92,1261200000
2004-09-13,1123.92,1129.78,1123.35,1125.82,1299800000
2004-09-14,1125.82,1129.46,1124.72,1128.33,1204500000
2004-09-15,1128.33,1128.33,1119.82,1120.37,1256000000
2004-09-16,1120.37,1126.06,1120.37,1123.5,1113900000
2004-09-17,1123.5,1130.14,1123.5,1128.55,1422600000
2004-09-20,1128.55,1128.55,1120.34,1122.2,1197600000
2004-09-21,1122.2,1131.54,1122.2,1129.3,1325000000
2004-09-22,1129.3,1129.3,1112.67,1113.56,1379900000
2004-09-23,1113.56,1113.61,1108.05,1108.36,1286300000
2004-09-24,1108.36,1113.81,1108.36,1110.11,1255400000
2004-09-27,1110.11,1110.11,1103.24,1103.52,1263500000
2004-09-28,1103.52,1111.77,1101.29,1110.06,1396600000
2004-09-29,1110.06,1114.8,1107.42,1114.8,1402900000
2004-09-30,1114.8,1116.31,1109.68,1114.58,1748000000
2004-10-01,1114.58,1131.64,1114.58,1131.5,1582200000
2004-10-04,1131.5,1140.13,1131.5,1135.17,1534000000
2004-10-05,1135.17,1137.87,1132.03,1134.48,1418400000
2004-10-06,1134.48,1142.05,1132.94,1142.05,1416700000
2004-10-07,1142.05,1142.05,1130.5,1130.65,1447500000
2004-10-08,1130.65,1132.92,1120.19,1122.14,1291600000
2004-10-11,1122.14,1126.2,1122.14,1124.39,943800000
2004-10-12,1124.39,1124.39,1115.77,1121.84,1320100000
2004-10-13,1121.84,1127.01,1109.63,1113.65,1546200000
2004-10-14,1113.65,1114.96,1102.06,1103.29,1489500000
2004-10-15,1103.29,1113.17,1102.14,1108.2,1645100000
2004-10-18,1108.2,1114.46,1103.33,1114.02,1373300000
2004-10-19,1114.02,1117.96,1103.15,1103.23,1737500000
2004-10-20,1103.23,1104.09,1094.25,1103.66,1685700000
2004-10-21,1103.66,1108.87,1098.47,1106.49,1673000000
2004-10-22,1106.49,1108.14,1095.47,1095.74,1469600000
2004-10-25,1095.74,1096.81,1090.29,1094.8,1380500000
2004-10-26,1094.81,1111.1,1094.81,1111.09,1685400000
2004-10-27,1111.09,1126.29,1107.43,1125.4,1741900000
2004-10-28,1125.34,1130.67,1120.6,1127.44,1628200000
2004-10-29,1127.44,1131.4,1124.62,1130.2,1500800000
2004-11-01,1130.2,1133.41,1127.6,1130.51,1395900000
2004-11-02,1130.51,1140.48,1128.12,1130.56,1659000000
2004-11-03,1130.54,1147.57,1130.54,1143.2,1767500000
2004-11-04,1143.2,1161.67,1142.34,1161.67,1782700000
2004-11-05,1161.67,1170.87,1160.66,1166.17,1724400000
2004-11-08,1166.17,1166.77,1162.32,1164.89,1358700000
2004-11-09,1164.89,1168.96,1162.48,1164.08,1450800000
2004-11-10,1164.08,1169.25,1162.51,1162.91,1504300000
2004-11-11,1162.91,1174.8,1162.91,1173.48,1393000000
2004-11-12,1173.48,1184.17,1171.43,1184.17,1531600000
2004-11-15,1184.17,1184.48,1179.85,1183.81,1453300000
2004-11-16,1183.81,1183.81,1175.32,1175.43,1364400000
2004-11-17,1175.43,1188.46,1175.43,1181.94,1684200000
2004-11-18,1181.94,1184.9,1180.15,1183.55,1456700000
2004-11-19,1183.55,1184,1169.19,1170.34,1526600000
2004-11-22,1170.34,1178.18,1167.89,1177.24,1392700000
2004-11-23,1177.24,1179.52,1171.41,1176.94,1428300000
2004-11-24,1176.94,1182.46,1176.94,1181.76,1149600000
2004-11-26,1181.76,1186.62,1181.08,1182.65,504580000
2004-11-29,1182.65,1186.94,1172.37,1178.57,1378500000
2004-11-30,1178.57,1178.66,1173.81,1173.82,1553500000
2004-12-01,1173.78,1191.37,1173.78,1191.37,1772800000
2004-12-02,1191.37,1194.8,1186.72,1190.33,1774900000
2004-12-03,1190.33,1197.46,1187.71,1191.17,1566700000
2004-12-06,1191.17,1192.41,1185.18,1190.25,1354400000
2004-12-07,1190.25,1192.17,1177.07,1177.07,1533900000
2004-12-08,1177.07,1184.05,1177.07,1182.81,1525200000
2004-12-09,1182.81,1190.51,1173.79,1189.24,1624700000
2004-12-10,1189.24,1191.45,1185.24,1188,1443700000
2004-12-13,1188,1198.74,1188,1198.68,1436100000
2004-12-14,1198.68,1205.29,1197.84,1203.38,1544400000
2004-12-15,1203.38,1206.61,1199.44,1205.72,1695800000
2004-12-16,1205.72,1207.97,1198.41,1203.21,1793900000
2004-12-17,1203.21,1203.21,1193.49,1194.2,2335000000
2004-12-20,1194.2,1203.43,1193.36,1194.65,1422800000
2004-12-21,1194.65,1205.93,1194.65,1205.45,1483700000
2004-12-22,1205.45,1211.42,1203.85,1209.57,1390800000
2004-12-23,1209.57,1213.66,1208.71,1210.13,956100000
2004-12-27,1210.13,1214.13,1204.92,1204.92,922000000
2004-12-28,1204.92,1213.54,1204.92,1213.54,983000000
2004-12-29,1213.54,1213.85,1210.95,1213.45,925900000
2004-12-30,1213.45,1216.47,1213.41,1213.55,829800000
2004-12-31,1213.55,1217.33,1211.65,1211.92,786900000
2005-01-03,1211.92,1217.8,1200.32,1202.08,1510800000
2005-01-04,1202.08,1205.84,1185.39,1188.05,1721000000
2005-01-05,1188.05,1192.73,1183.72,1183.74,1738900000
2005-01-06,1183.74,1191.63,1183.27,1187.89,1569100000
2005-01-07,1187.89,1192.2,1182.16,1186.19,1477900000
2005-01-10,1186.19,1194.78,1184.8,1190.25,1490400000
2005-01-11,1190.25,1190.25,1180.43,1182.99,1488800000
2005-01-12,1182.99,1187.92,1175.64,1187.7,1562100000
2005-01-13,1187.7,1187.7,1175.81,1177.45,1510300000
2005-01-14,1177.45,1185.21,1177.45,1184.52,1335400000
2005-01-18,1184.52,1195.98,1180.1,1195.98,1596800000
2005-01-19,1195.98,1195.98,1184.41,1184.63,1498700000
2005-01-20,1184.63,1184.63,1173.42,1175.41,1692000000
2005-01-21,1175.41,1179.45,1167.82,1167.87,1643500000
2005-01-24,1167.87,1173.03,1163.75,1163.75,1494600000
2005-01-25,1163.75,1174.3,1163.75,1168.41,1610400000
2005-01-26,1168.41,1175.96,1168.41,1174.07,1635900000
2005-01-27,1174.07,1177.5,1170.15,1174.55,1600600000
2005-01-28,1174.55,1175.61,1166.25,1171.36,1641800000
2005-01-31,1171.36,1182.07,1171.36,1181.27,1679800000
2005-02-01,1181.27,1190.39,1180.95,1189.41,1681980000
2005-02-02,1189.41,1195.25,1188.92,1193.19,1561740000
2005-02-03,1193.19,1193.19,1185.64,1189.89,1554460000
2005-02-04,1189.89,1203.47,1189.67,1203.03,1648160000
2005-02-07,1203.03,1204.15,1199.27,1201.72,1347270000
2005-02-08,1201.72,1205.11,1200.16,1202.3,1416170000
2005-02-09,1202.3,1203.83,1191.54,1191.99,1511040000
2005-02-10,1191.99,1198.75,1191.54,1197.01,1491670000
2005-02-11,1197.01,1208.38,1193.28,1205.3,1562300000
2005-02-14,1205.3,1206.93,1203.59,1206.14,1290180000
2005-02-15,1206.14,1212.44,1205.52,1210.12,1527080000
2005-02-16,1210.12,1212.44,1205.06,1210.34,1490100000
2005-02-17,1210.34,1211.33,1200.74,1200.75,1580120000
2005-02-18,1200.75,1202.92,1197.35,1201.59,1551200000
2005-02-22,1201.59,1202.48,1184.16,1184.16,1744940000
2005-02-23,1184.16,1193.52,1184.16,1190.8,1501090000
2005-02-24,1190.8,1200.42,1187.8,1200.2,1518750000
2005-02-25,1200.2,1212.15,1199.61,1211.37,1523680000
2005-02-28,1211.37,1211.37,1198.13,1203.6,1795480000
2005-03-01,1203.6,1212.25,1203.6,1210.41,1708060000
2005-03-02,1210.41,1215.79,1204.22,1210.08,1568540000
2005-03-03,1210.08,1215.72,1204.45,1210.47,1616240000
2005-03-04,1210.47,1224.76,1210.47,1222.12,1636820000
2005-03-07,1222.12,1229.11,1222.12,1225.31,1488830000
2005-03-08,1225.31,1225.69,1218.57,1219.43,1523090000
2005-03-09,1219.43,1219.43,1206.66,1207.01,1704970000
2005-03-10,1207.01,1211.23,1201.41,1209.25,1604020000
2005-03-11,1209.25,1213.04,1198.15,1200.08,1449820000
2005-03-14,1200.08,1206.83,1199.51,1206.83,1437430000
2005-03-15,1206.83,1210.54,1197.75,1197.75,1513530000
2005-03-16,1197.75,1197.75,1185.61,1188.07,1653190000
2005-03-17,1188.07,1193.28,1186.34,1190.21,1581930000
2005-03-18,1190.21,1191.98,1182.78,1189.65,2344370000
2005-03-21,1189.65,1189.65,1178.82,1183.78,1819440000
2005-03-22,1183.78,1189.59,1171.63,1171.71,2114470000
2005-03-23,1171.71,1176.26,1168.7,1172.53,2246870000
2005-03-24,1172.53,1180.11,1171.42,1171.42,1721720000
2005-03-28,1171.42,1179.91,1171.42,1174.28,1746220000
2005-03-29,1174.28,1179.39,1163.69,1165.36,2223250000
2005-03-30,1165.36,1181.54,1165.36,1181.41,2097110000
2005-03-31,1181.41,1184.53,1179.49,1180.59,2214230000
2005-04-01,1180.59,1189.8,1169.91,1172.92,2168690000
2005-04-04,1172.79,1178.61,1167.72,1176.12,2079770000
2005-04-05,1176.12,1183.56,1176.12,1181.39,1870800000
2005-04-06,1181.39,1189.34,1181.39,1184.07,1797400000
2005-04-07,1184.07,1191.88,1183.81,1191.14,1900620000
2005-04-08,1191.14,1191.75,1181.13,1181.2,1661330000
2005-04-11,1181.2,1184.07,1178.69,1181.21,1525310000
2005-04-12,1181.21,1190.17,1170.85,1187.76,1979830000
2005-04-13,1187.76,1187.76,1171.4,1173.79,2049740000
2005-04-14,1173.79,1174.67,1161.7,1162.05,2355040000
2005-04-15,1162.05,1162.05,1141.92,1142.62,2689960000
2005-04-18,1142.62,1148.92,1139.8,1145.98,2180670000
2005-04-19,1145.98,1154.67,1145.98,1152.78,2142700000
2005-04-20,1152.78,1155.5,1136.15,1137.5,2217050000
2005-04-21,1137.5,1159.95,1137.5,1159.95,2308560000
2005-04-22,1159.95,1159.95,1142.95,1152.12,2045880000
2005-04-25,1152.12,1164.05,1152.12,1162.1,1795030000
2005-04-26,1162.1,1164.8,1151.83,1151.83,1959740000
2005-04-27,1151.74,1159.87,1144.42,1156.38,2151520000
2005-04-28,1156.38,1156.38,1143.22,1143.22,2182270000
2005-04-29,1143.22,1156.97,1139.19,1156.85,2362360000
2005-05-02,1156.85,1162.87,1154.71,1162.16,1980040000
2005-05-03,1162.16,1166.89,1156.71,1161.17,2167020000
2005-05-04,1161.17,1176.01,1161.17,1175.65,2306480000
2005-05-05,1175.65,1178.62,1166.77,1172.63,1997100000
2005-05-06,1172.63,1177.75,1170.5,1171.35,1707200000
2005-05-09,1171.35,1178.87,1169.38,1178.84,1857020000
2005-05-10,1178.84,1178.84,1162.98,1166.22,1889660000
2005-05-11,1166.22,1171.77,1157.71,1171.11,1834970000
2005-05-12,1171.11,1173.37,1157.76,1159.36,1995290000
2005-05-13,1159.36,1163.75,1146.18,1154.05,2188590000
2005-05-16,1154.05,1165.75,1153.64,1165.69,1856860000
2005-05-17,1165.69,1174.35,1159.86,1173.8,1887260000
2005-05-18,1173.8,1187.9,1173.8,1185.56,2266320000
2005-05-19,1185.56,1191.09,1184.49,1191.08,1775860000
2005-05-20,1191.08,1191.22,1185.19,1189.28,1631750000
2005-05-23,1189.28,1197.44,1188.76,1193.86,1681170000
2005-05-24,1193.86,1195.29,1189.87,1194.07,1681000000
2005-05-25,1194.07,1194.07,1185.96,1190.01,1742180000
2005-05-26,1190.01,1198.95,1190.01,1197.62,1654110000
2005-05-27,1197.62,1199.56,1195.28,1198.78,1381430000
2005-05-31,1198.78,1198.78,1191.5,1191.5,1840680000
2005-06-01,1191.5,1205.64,1191.03,1202.22,1810100000
2005-06-02,1202.27,1204.67,1198.42,1204.29,1813790000
2005-06-03,1204.29,1205.09,1194.55,1196.02,1627520000
2005-06-06,1196.02,1198.78,1192.75,1197.51,1547120000
2005-06-07,1197.51,1208.85,1197.26,1197.26,1851370000
2005-06-08,1197.26,1201.97,1193.33,1194.67,1715490000
2005-06-09,1194.67,1201.86,1191.09,1200.93,1824120000
2005-06-10,1200.93,1202.79,1192.64,1198.11,1664180000
2005-06-13,1198.11,1206.03,1194.51,1200.82,1661350000
2005-06-14,1200.82,1207.53,1200.18,1203.91,1698150000
2005-06-15,1203.91,1208.08,1198.66,1206.58,1840440000
2005-06-16,1206.55,1212.1,1205.47,1210.96,1776040000
2005-06-17,1210.93,1219.55,1210.93,1216.96,2407370000
2005-06-20,1216.96,1219.1,1210.65,1216.1,1714530000
2005-06-21,1216.1,1217.13,1211.86,1213.61,1720700000
2005-06-22,1213.61,1219.59,1211.69,1213.88,1823250000
2005-06-23,1213.88,1216.45,1200.72,1200.73,2029920000
2005-06-24,1200.73,1200.9,1191.45,1191.57,2418800000
2005-06-27,1191.57,1194.33,1188.3,1190.69,1738620000
2005-06-28,1190.69,1202.54,1190.69,1201.57,1772410000
2005-06-29,1201.57,1204.07,1198.7,1199.85,1769280000
2005-06-30,1199.85,1203.27,1190.51,1191.33,2109490000
2005-07-01,1191.33,1197.89,1191.33,1194.44,1593820000
2005-07-05,1194.44,1206.34,1192.49,1204.99,1805820000
2005-07-06,1204.99,1206.11,1194.78,1194.94,1883470000
2005-07-07,1194.94,1198.46,1183.55,1197.87,1952440000
2005-07-08,1197.87,1212.73,1197.2,1211.86,1900810000
2005-07-11,1211.86,1220.03,1211.86,1219.44,1846300000
2005-07-12,1219.44,1225.54,1216.6,1222.21,1932010000
2005-07-13,1222.21,1224.46,1219.64,1223.29,1812500000
2005-07-14,1223.29,1233.16,1223.29,1226.5,2048710000
2005-07-15,1226.5,1229.53,1223.5,1227.92,1716400000
2005-07-18,1227.92,1227.92,1221.13,1221.13,1582100000
2005-07-19,1221.13,1230.34,1221.13,1229.35,2041280000
2005-07-20,1229.35,1236.56,1222.91,1235.2,2063340000
2005-07-21,1235.2,1235.83,1224.7,1227.04,2129840000
2005-07-22,1227.04,1234.19,1226.15,1233.68,1766990000
2005-07-25,1233.68,1238.36,1228.15,1229.03,1717580000
2005-07-26,1229.03,1234.42,1229.03,1231.16,1934180000
2005-07-27,1231.16,1237.64,1230.15,1236.79,1945800000
2005-07-28,1236.79,1245.15,1235.81,1243.72,2001680000
2005-07-29,1243.72,1245.04,1234.18,1234.18,1789600000
2005-08-01,1234.18,1239.1,1233.8,1235.35,1716870000
2005-08-02,1235.35,1244.69,1235.35,1244.12,2043120000
2005-08-03,1244.12,1245.86,1240.57,1245.04,1999980000
2005-08-04,1245.04,1245.04,1235.15,1235.86,1981220000
2005-08-05,1235.86,1235.86,1225.62,1226.42,1930280000
2005-08-08,1226.42,1232.28,1222.67,1223.13,1804140000
2005-08-09,1223.13,1234.11,1223.13,1231.38,1897520000
2005-08-10,1231.38,1242.69,1226.58,1229.13,2172320000
2005-08-11,1229.13,1237.81,1228.33,1237.81,1941560000
2005-08-12,1237.81,1237.81,1225.87,1230.39,1709300000
2005-08-15,1230.4,1236.24,1226.2,1233.87,1562880000
2005-08-16,1233.87,1233.87,1219.05,1219.34,1820410000
2005-08-17,1219.34,1225.63,1218.07,1220.24,1859150000
2005-08-18,1220.24,1222.64,1215.93,1219.02,1808170000
2005-08-19,1219.02,1225.08,1219.02,1219.71,1558790000
2005-08-22,1219.71,1228.96,1216.47,1221.73,1621330000
2005-08-23,1221.73,1223.04,1214.44,1217.59,1678620000
2005-08-24,1217.57,1224.15,1209.37,1209.59,1930800000
2005-08-25,1209.59,1213.73,1209.57,1212.37,1571110000
2005-08-26,1212.4,1212.4,1204.23,1205.1,1541090000
2005-08-29,1205.1,1214.28,1201.53,1212.28,1599450000
2005-08-30,1212.28,1212.28,1201.07,1208.41,1916470000
2005-08-31,1208.41,1220.36,1204.4,1220.33,2365510000
2005-09-01,1220.33,1227.29,1216.18,1221.59,2229860000
2005-09-02,1221.59,1224.45,1217.75,1218.02,1640160000
2005-09-06,1218.02,1233.61,1218.02,1233.39,1932090000
2005-09-07,1233.39,1237.06,1230.93,1236.36,2067700000
2005-09-08,1236.36,1236.36,1229.51,1231.67,1955380000
2005-09-09,1231.67,1243.13,1231.67,1241.48,1992560000
2005-09-12,1241.48,1242.6,1239.15,1240.56,1938050000
2005-09-13,1240.57,1240.57,1231.2,1231.2,2082360000
2005-09-14,1231.2,1234.74,1226.16,1227.16,1986750000
2005-09-15,1227.16,1231.88,1224.85,1227.73,2079340000
2005-09-16,1228.42,1237.95,1228.42,1237.91,3152470000
2005-09-19,1237.91,1237.91,1227.65,1231.02,2076540000
2005-09-20,1231.02,1236.49,1220.07,1221.34,2319250000
2005-09-21,1221.34,1221.52,1209.89,1210.2,2548150000
2005-09-22,1210.2,1216.64,1205.35,1214.62,2424720000
2005-09-23,1214.62,1218.83,1209.8,1215.29,1973020000
2005-09-26,1215.29,1222.56,1211.84,1215.63,2022220000
2005-09-27,1215.63,1220.17,1211.11,1215.66,1976270000
2005-09-28,1215.66,1220.98,1212.72,1216.89,2106980000
2005-09-29,1216.89,1228.7,1211.54,1227.68,2176120000
2005-09-30,1227.68,1229.57,1225.22,1228.81,2097520000
2005-10-03,1228.81,1233.34,1225.15,1226.7,2097490000
2005-10-04,1226.7,1229.88,1214.02,1214.47,2341420000
2005-10-05,1214.47,1214.47,1196.25,1196.39,2546780000
2005-10-06,1196.39,1202.14,1181.92,1191.49,2792030000
2005-10-07,1191.49,1199.71,1191.46,1195.9,2126080000
2005-10-10,1195.9,1196.52,1186.12,1187.33,2195990000
2005-10-11,1187.33,1193.1,1183.16,1184.87,2299040000
2005-10-12,1184.87,1190.02,1173.65,1177.68,2491280000
2005-10-13,1177.68,1179.56,1168.2,1176.84,2351150000
2005-10-14,1176.84,1187.13,1175.44,1186.57,2188940000
2005-10-17,1186.57,1191.21,1184.48,1190.1,2054570000
2005-10-18,1190.1,1190.1,1178.13,1178.14,2197010000
2005-10-19,1178.14,1195.76,1170.55,1195.76,2703590000
2005-10-20,1195.76,1197.3,1173.3,1177.8,2617250000
2005-10-21,1177.8,1186.46,1174.92,1179.59,2470920000
2005-10-24,1179.59,1199.39,1179.59,1199.38,2197790000
2005-10-25,1199.38,1201.3,1189.29,1196.54,2312470000
2005-10-26,1196.54,1204.01,1191.38,1191.38,2467750000
2005-10-27,1191.38,1192.65,1178.89,1178.9,2395370000
2005-10-28,1178.9,1198.41,1178.9,1198.41,2379400000
2005-10-31,1198.41,1211.43,1198.41,1207.01,2567470000
2005-11-01,1207.01,1207.34,1201.66,1202.76,2457850000
2005-11-02,1202.76,1215.17,1201.07,1214.76,2648090000
2005-11-03,1214.76,1224.7,1214.76,1219.94,2716630000
2005-11-04,1219.94,1222.52,1214.45,1220.14,2050510000
2005-11-07,1220.14,1224.18,1217.29,1222.81,1987580000
2005-11-08,1222.81,1222.81,1216.08,1218.59,1965050000
2005-11-09,1218.59,1226.59,1216.53,1220.65,2214460000
2005-11-10,1220.65,1232.41,1215.05,1230.96,2378460000
2005-11-11,1230.96,1235.7,1230.72,1234.72,1773140000
2005-11-14,1234.72,1237.2,1231.78,1233.76,1899780000
2005-11-15,1233.76,1237.94,1226.41,1229.01,2359370000
2005-11-16,1229.01,1232.24,1227.18,1231.21,2121580000
2005-11-17,1231.21,1242.96,1231.21,1242.8,2298040000
2005-11-18,1242.8,1249.58,1240.71,1248.27,2453290000
2005-11-21,1248.27,1255.89,1246.9,1254.85,2117350000
2005-11-22,1254.85,1261.9,1251.4,1261.23,2291420000
2005-11-23,1261.23,1270.64,1259.51,1265.61,1985400000
2005-11-25,1265.61,1268.78,1265.54,1268.25,724940000
